input_id,affinity_affinity_pred_value,affinity_affinity_pred_value1,affinity_affinity_pred_value2,affinity_affinity_probability_binary,affinity_affinity_probability_binary1,affinity_affinity_probability_binary2,confidence_complex_ipde,confidence_complex_iplddt,confidence_complex_pde,confidence_complex_plddt,confidence_confidence_score,confidence_iptm,confidence_ligand_iptm,confidence_protein_iptm,confidence_ptm
c2_K58,0.592510461807251,0.7967820167541504,0.38823896646499634,0.7292788028717041,0.7791311740875244,0.6794264316558838,0.5814283490180969,0.9151955842971802,0.32348111271858215,0.9599676728248596,0.9623039364814758,0.9716488718986511,0.9716488718986511,0.0,0.956394374370575
c2_K5K,-1.647695541381836,-1.3533838987350464,-1.942007064819336,0.9405254125595093,0.9621597528457642,0.9188910722732544,0.5790260434150696,0.9222121834754944,0.3357624113559723,0.9602058529853821,0.9626935124397278,0.9726439118385315,0.9726439118385315,0.0,0.9445391893386841
c2_b1_002,0.30064618587493896,0.616860568523407,-0.015568219125270844,0.18754005432128906,0.16679464280605316,0.20828545093536377,1.0054643154144287,0.8667038083076477,0.39392101764678955,0.9500624537467957,0.9494118094444275,0.9468089938163757,0.9468089938163757,0.0,0.9551425576210022
c2_b1_004,0.3839702010154724,0.918514609336853,-0.1505742371082306,0.3561187982559204,0.3501283526420593,0.3621092140674591,0.6664047241210938,0.86700040102005,0.33298781514167786,0.9480825066566467,0.951834499835968,0.9668423533439636,0.9668423533439636,0.0,0.9536404013633728
c2_b1_005,-0.08249038457870483,0.7084365487098694,-0.873417317867279,0.5576186180114746,0.5765711069107056,0.5386660695075989,0.5587533116340637,0.8938055634498596,0.3102268576622009,0.9532743692398071,0.9568514227867126,0.9711593389511108,0.9711593389511108,0.0,0.9660762548446655
c2_b1_007,0.41806721687316895,1.0761998891830444,-0.24006542563438416,0.38549351692199707,0.42413651943206787,0.3468504846096039,0.6113230586051941,0.9138072729110718,0.32348084449768066,0.9601317048072815,0.962151825428009,0.9702321290969849,0.9702321290969849,0.0,0.9552977085113525
c2_b1_008,0.9584434032440186,1.617568016052246,0.299318790435791,0.3447037935256958,0.3828045725822449,0.3066030442714691,0.641375720500946,0.877927839756012,0.3273775279521942,0.9496129751205444,0.9535495042800903,0.9692956805229187,0.9692956805229187,0.0,0.9614739418029785
c2_b1_009,-0.4909706115722656,-0.4449569880962372,-0.5369842052459717,0.2611275017261505,0.3120597004890442,0.21019528806209564,0.6441238522529602,0.8564119338989258,0.3275637626647949,0.946028470993042,0.9501768350601196,0.966770350933075,0.966770350933075,0.0,0.9589100480079651
c2_b1_021,0.048264265060424805,0.3729909658432007,-0.2764624357223511,0.1191987544298172,0.09175362437963486,0.14664387702941895,0.5703032612800598,0.8639529943466187,0.3143889009952545,0.9449238181114197,0.9505136609077454,0.9728731513023376,0.9728731513023376,0.0,0.9722793102264404
c2_b1_026,-0.058239154517650604,0.10926853120326996,-0.22574684023857117,0.25483906269073486,0.16617530584335327,0.34350281953811646,0.6957229971885681,0.9014787077903748,0.33947694301605225,0.9551993012428284,0.9570788741111755,0.9645968079566956,0.9645968079566956,0.0,0.9556959867477417
c2_b1_038,0.42122915387153625,0.8592196702957153,-0.016761355102062225,0.16495245695114136,0.17778867483139038,0.15211623907089233,1.1944223642349243,0.8295459151268005,0.39515194296836853,0.9404445290565491,0.9405083656311035,0.9407637715339661,0.9407637715339661,0.0,0.9474453330039978
c2_b1_039,0.7952339053153992,1.1245701313018799,0.46589770913124084,0.1534908413887024,0.06547284126281738,0.2415088564157486,0.8345707654953003,0.8529822826385498,0.3532605767250061,0.9465590119361877,0.9460955858230591,0.9442419409751892,0.9442419409751892,0.0,0.9513050317764282
c2_b1_045,-0.20685124397277832,-0.13218769431114197,-0.2815147936344147,0.35445499420166016,0.3780277669429779,0.3308822214603424,0.6473008394241333,0.872192919254303,0.32721811532974243,0.9505327939987183,0.9536690711975098,0.9662141799926758,0.9662141799926758,0.0,0.9612164497375488
c2_b1_047,0.9554060697555542,1.3520630598068237,0.5587490797042847,0.24928441643714905,0.2007538229227066,0.2978150248527527,0.6906720399856567,0.9035932421684265,0.3334334194660187,0.957582414150238,0.958169162273407,0.9605163931846619,0.9605163931846619,0.0,0.9607163667678833
c2_b1_051,-0.1332579255104065,0.32742905616760254,-0.5939449071884155,0.5068068504333496,0.6345420479774475,0.3790716230869293,0.6241798996925354,0.9046369791030884,0.3227282464504242,0.9574589729309082,0.9594923257827759,0.9676255583763123,0.9676255583763123,0.0,0.9561094641685486
c2_b1_058,-0.7300844788551331,-0.3673383891582489,-1.0928305387496948,0.2264937311410904,0.3287603557109833,0.1242271140217781,0.7104321122169495,0.741013765335083,0.34117329120635986,0.9149607419967651,0.9252743124961853,0.9665281772613525,0.9665281772613525,0.0,0.960384726524353
c2_b1_068,0.8092299699783325,1.2435636520385742,0.37489622831344604,0.10664940625429153,0.10200882703065872,0.11128998547792435,1.095923662185669,0.8845080137252808,0.38581398129463196,0.9550067186355591,0.952121376991272,0.9405797123908997,0.9405797123908997,0.0,0.9507976770401001
c2_b1_081,0.43667101860046387,0.820878803730011,0.05246321111917496,0.23854437470436096,0.23052190244197845,0.24656683206558228,0.7109717726707458,0.8975330591201782,0.3437446057796478,0.9570717215538025,0.9569740295410156,0.9565830826759338,0.9565830826759338,0.0,0.9537965655326843
c2_b1_094,0.3677275776863098,0.7529602646827698,-0.01750509813427925,0.08948250114917755,0.1143602728843689,0.0646047294139862,0.6904311776161194,0.8189932107925415,0.33762553334236145,0.937964141368866,0.9433307647705078,0.9647974371910095,0.9647974371910095,0.0,0.9525796175003052
c2_b1_098,0.03816026449203491,0.482979953289032,-0.40665942430496216,0.46903711557388306,0.4265980124473572,0.5114762187004089,0.6966587901115417,0.8602004647254944,0.34036117792129517,0.946983814239502,0.9487703442573547,0.9559163451194763,0.9559163451194763,0.0,0.9490216374397278
c2_b1_112,-0.49585744738578796,-0.21002815663814545,-0.7816867232322693,0.31817567348480225,0.4239298105239868,0.21242153644561768,0.9730053544044495,0.7717886567115784,0.38662663102149963,0.9232775568962097,0.9278650283813477,0.9462147355079651,0.9462147355079651,0.0,0.948280930519104
c2_b1_116,0.1616954207420349,0.7634192109107971,-0.4400283694267273,0.06325393915176392,0.05289522930979729,0.07361265271902084,1.187335729598999,0.8332509994506836,0.39674484729766846,0.9382925629615784,0.9415916800498962,0.9547877907752991,0.9547877907752991,0.0,0.9430832862854004
c2_b1_121,0.4103618562221527,0.6053226590156555,0.2154010534286499,0.19257286190986633,0.11301470547914505,0.2721310257911682,1.3992104530334473,0.8699957132339478,0.41615378856658936,0.9505455493927002,0.9465169310569763,0.9304022192955017,0.9304022192955017,0.0,0.9533767700195312
c2_b1_128,-0.14926931262016296,0.3071901798248291,-0.605728805065155,0.1348898708820343,0.18349483609199524,0.08628489822149277,0.8831747174263,0.8836895227432251,0.35436952114105225,0.9538128972053528,0.9553932547569275,0.9617147445678711,0.9617147445678711,0.0,0.955136239528656
c2_b1_135,1.3373618125915527,1.6660069227218628,1.0087168216705322,0.1788073033094406,0.13331125676631927,0.22430334985256195,0.8218414783477783,0.7856037020683289,0.3515380322933197,0.9316830039024353,0.9362438321113586,0.9544870853424072,0.9544870853424072,0.0,0.9537976980209351
c2_b1_140,0.3785524368286133,0.865383505821228,-0.10827861726284027,0.2098999321460724,0.1805536299943924,0.2392462193965912,0.6629514694213867,0.8298697471618652,0.3334099352359772,0.9353832602500916,0.9411857724189758,0.9643956422805786,0.9643956422805786,0.0,0.9501327872276306
c2_b1_141,0.7756626009941101,1.2286349534988403,0.32269027829170227,0.12288820743560791,0.08619345724582672,0.1595829576253891,0.7357704043388367,0.8613969087600708,0.3475339412689209,0.9455627799034119,0.9487699866294861,0.961598813533783,0.961598813533783,0.0,0.9412771463394165
c2_b1_142,0.6994357705116272,1.3245645761489868,0.07430699467658997,0.14556238055229187,0.07317546010017395,0.2179492861032486,0.6969252824783325,0.8856595754623413,0.3388129472732544,0.9529585838317871,0.954932689666748,0.9628291130065918,0.9628291130065918,0.0,0.9493350982666016
c2_b2_010,0.7309054732322693,1.3214898109436035,0.14032109081745148,0.07647435367107391,0.05812179669737816,0.09482690691947937,1.177079677581787,0.7963342666625977,0.40346693992614746,0.9310684204101562,0.9327703714370728,0.9395782947540283,0.9395782947540283,0.0,0.9484298229217529
c2_b2_028,0.6451812386512756,0.7043677568435669,0.5859947204589844,0.15860474109649658,0.18045200407505035,0.13675746321678162,0.6003283858299255,0.9270323514938354,0.3240259289741516,0.9654936194419861,0.9671835899353027,0.9739435315132141,0.9739435315132141,0.0,0.9613019227981567
c2_b2_056,0.7031344175338745,1.0431585311889648,0.3631102442741394,0.3540458381175995,0.5174083709716797,0.1906832903623581,0.7129437327384949,0.8601627945899963,0.34656205773353577,0.9500513076782227,0.9505265355110168,0.9524274468421936,0.9524274468421936,0.0,0.9633391499519348
c2_b2_061,0.08245609700679779,-0.13491004705429077,0.29982224106788635,0.058014191687107086,0.030177472159266472,0.08585090935230255,0.567285418510437,0.9376323223114014,0.3112683594226837,0.9702228307723999,0.9712603688240051,0.9754106402397156,0.9754106402397156,0.0,0.9641823172569275
c2_b2_080,0.9087132215499878,0.7049975991249084,1.112428903579712,0.3482741117477417,0.43084362149238586,0.2657046318054199,0.9023957252502441,0.8416013121604919,0.3663664162158966,0.9451414346694946,0.9448567628860474,0.943717896938324,0.943717896938324,0.0,0.9527644515037537
c2_b2_081,0.746319591999054,0.07710186392068863,1.4155373573303223,0.2614130675792694,0.33569470047950745,0.18713143467903137,0.96414715051651,0.8714765906333923,0.3748171627521515,0.9525961875915527,0.9496126174926758,0.9376784563064575,0.9376784563064575,0.0,0.956000030040741
c2_b2_100,1.3379712104797363,2.0197534561157227,0.6561889052391052,0.4358387589454651,0.4260912239551544,0.44558632373809814,0.6663347482681274,0.8144843578338623,0.33601847290992737,0.9352121353149414,0.9408610463142395,0.9634565114974976,0.9634565114974976,0.0,0.9593055844306946
c2_b2_101,0.7264522314071655,1.4467676877975464,0.006136741489171982,0.09330303966999054,0.08745446801185608,0.0991516038775444,1.0058445930480957,0.8181266188621521,0.37211886048316956,0.9369980096817017,0.9402055740356445,0.9530360698699951,0.9530360698699951,0.0,0.9499606490135193
c2_b2_123,0.5313961505889893,0.5117847323417664,0.5510076284408569,0.11666060239076614,0.07981151342391968,0.1535096913576126,1.0870237350463867,0.8733547925949097,0.38556626439094543,0.9493738412857056,0.9486299753189087,0.9456543922424316,0.9456543922424316,0.0,0.9432474374771118
