input_id,affinity_affinity_pred_value,affinity_affinity_pred_value1,affinity_affinity_pred_value2,affinity_affinity_probability_binary,affinity_affinity_probability_binary1,affinity_affinity_probability_binary2,confidence_complex_ipde,confidence_complex_iplddt,confidence_complex_pde,confidence_complex_plddt,confidence_confidence_score,confidence_iptm,confidence_ligand_iptm,confidence_protein_iptm,confidence_ptm
GRK2__K58,1.4161925315856934,1.3839110136032104,1.4484739303588867,0.12180417776107788,0.0938032791018486,0.14980508387088776,1.7641674280166626,0.9209842681884766,0.5487982034683228,0.9240209460258484,0.9283442497253418,0.9456375241279602,0.9456375241279602,0.0,0.9299174547195435
GRK2__ONV,-0.4939225912094116,-0.5128452777862549,-0.47499990463256836,0.09750980138778687,0.10231033712625504,0.0927092581987381,3.713249683380127,0.7453359365463257,0.7569630146026611,0.8929184079170227,0.8766695261001587,0.8116738796234131,0.8116738796234131,0.0,0.9175809025764465
GRK2__b1_112,-0.903202474117279,-1.3695120811462402,-0.4368928372859955,0.4476603865623474,0.4911816120147705,0.4041391909122467,1.2623915672302246,0.8398723006248474,0.5761394500732422,0.8921880125999451,0.9055510759353638,0.9590033292770386,0.9590033292770386,0.0,0.9208746552467346
GRK5__K5K,0.5719441771507263,0.48041707277297974,0.6634712815284729,0.18691980838775635,0.18328289687633514,0.19055673480033875,2.139838933944702,0.8654366731643677,0.7982882261276245,0.8825550079345703,0.8904882669448853,0.9222211837768555,0.9222211837768555,0.0,0.8797425627708435
GRK5__b1_005,-0.4326975345611572,-0.5937785506248474,-0.27161648869514465,0.8166735172271729,0.872814416885376,0.7605326771736145,0.5216424465179443,0.9125231504440308,0.6695624589920044,0.8926323056221008,0.9120723009109497,0.9898321628570557,0.9898321628570557,0.0,0.8850878477096558
GRK5__r2b2_107,0.5654945373535156,1.0528558492660522,0.07813325524330139,0.20697128772735596,0.14719927310943604,0.2667433023452759,1.0740540027618408,0.8731263875961304,0.715173065662384,0.882785439491272,0.898858368396759,0.9631498456001282,0.9631498456001282,0.0,0.8849948048591614
GRK2__K5K,0.14472469687461853,-0.1705881804227829,0.46003755927085876,0.20593439042568207,0.1481771469116211,0.26369163393974304,2.8944180011749268,0.8516918420791626,0.7156886458396912,0.8964428901672363,0.8948624730110168,0.8885409235954285,0.8885409235954285,0.0,0.9153196215629578
GRK2__b1_005,0.03949691727757454,0.04930899292230606,0.02968483977019787,0.8137634992599487,0.8816105127334595,0.745916485786438,0.4941965341567993,0.9373692274093628,0.449389785528183,0.9202829599380493,0.9346510171890259,0.9921231269836426,0.9921231269836426,0.0,0.9366025328636169
GRK2__r2b2_107,0.4544520378112793,0.22653156518936157,0.682372510433197,0.21399354934692383,0.23205633461475372,0.19593074917793274,1.3553433418273926,0.9053547382354736,0.5759358406066895,0.9088210463523865,0.9189835786819458,0.9596335291862488,0.9596335291862488,0.0,0.9235274791717529
GRK5__NCT503,1.2224695682525635,0.8100904822349548,1.634848713874817,0.2917843461036682,0.3708304464817047,0.21273821592330933,1.6055678129196167,0.8714435696601868,0.7564032673835754,0.8891798853874207,0.899689793586731,0.9417293071746826,0.9417293071746826,0.0,0.882712185382843
