input_id,affinity_affinity_pred_value,affinity_affinity_pred_value1,affinity_affinity_pred_value2,affinity_affinity_probability_binary,affinity_affinity_probability_binary1,affinity_affinity_probability_binary2,confidence_complex_ipde,confidence_complex_iplddt,confidence_complex_pde,confidence_complex_plddt,confidence_confidence_score,confidence_iptm,confidence_ligand_iptm,confidence_protein_iptm,confidence_ptm
b2_000,0.8213735222816467,1.0738948583602905,0.5688521862030029,0.10041172802448273,0.09046107530593872,0.11036237329244614,1.8523470163345337,0.9253528118133545,0.4329046607017517,0.9592353105545044,0.9551483392715454,0.9388002157211304,0.9388002157211304,0.0,0.9241886734962463
b2_001,1.3314553499221802,1.913110613822937,0.7498001456260681,0.3128890097141266,0.3772394061088562,0.24853859841823578,0.8820042610168457,0.7893155813217163,0.3682256042957306,0.9324480891227722,0.9350981116294861,0.9456980228424072,0.9456980228424072,0.0,0.9153493642807007
b2_002,1.468313455581665,1.8124396800994873,1.1241872310638428,0.14698335528373718,0.15085133910179138,0.1431153565645218,1.3127821683883667,0.7510274052619934,0.42305800318717957,0.9240337014198303,0.9210958480834961,0.9093443155288696,0.9093443155288696,0.0,0.9099174737930298
b2_003,-0.21697726845741272,-0.9614259004592896,0.5274713635444641,0.35873693227767944,0.49802592396736145,0.21944794058799744,0.8115764856338501,0.8641170263290405,0.34267160296440125,0.9502063393592834,0.9503136873245239,0.9507429599761963,0.9507429599761963,0.0,0.9259406924247742
b2_004,-0.03464698791503906,-0.43857237696647644,0.3692784011363983,0.281496524810791,0.30709946155548096,0.25589361786842346,0.9609861373901367,0.8889734745025635,0.374070405960083,0.9510160684585571,0.9467912912368774,0.9298920035362244,0.9298920035362244,0.0,0.9214364886283875
b2_005,1.3679206371307373,1.670074224472046,1.0657671689987183,0.14025786519050598,0.12124180793762207,0.1592739224433899,1.19171941280365,0.8254263997077942,0.39516013860702515,0.938510000705719,0.9354173541069031,0.9230470061302185,0.9230470061302185,0.0,0.9153279662132263
b2_006,1.2128446102142334,0.6598225831985474,1.7658665180206299,0.4364410638809204,0.6374419927597046,0.23544014990329742,0.9957265257835388,0.877199113368988,0.36775022745132446,0.9503465890884399,0.9502596259117126,0.9499118328094482,0.9499118328094482,0.0,0.918710470199585
b2_007,0.1780441701412201,0.21723133325576782,0.13885702192783356,0.42874839901924133,0.5797476768493652,0.27774912118911743,1.2306251525878906,0.8105080723762512,0.41712358593940735,0.9348201751708984,0.9272701144218445,0.8970699310302734,0.8970699310302734,0.0,0.9096208810806274
b2_008,1.4737634658813477,1.7362256050109863,1.2113012075424194,0.18262624740600586,0.09428384900093079,0.27096864581108093,1.217690348625183,0.6859317421913147,0.4174153804779053,0.9029169082641602,0.9054975509643555,0.9158198833465576,0.9158198833465576,0.0,0.9058507680892944
b2_009,0.6767268180847168,0.7400417923927307,0.6134119033813477,0.17672795057296753,0.1455688625574112,0.20788703858852386,1.2383809089660645,0.6590592265129089,0.40218764543533325,0.9033900499343872,0.9081189036369324,0.9270341992378235,0.9270341992378235,0.0,0.9137135148048401
b2_010,0.6025528907775879,1.2942225933074951,-0.08911684155464172,0.10641247034072876,0.07521453499794006,0.13761040568351746,2.603997230529785,0.7013269662857056,0.4938787519931793,0.9178462028503418,0.9057146906852722,0.8571885228157043,0.8571885228157043,0.0,0.8999008536338806
b2_011,-0.3740672469139099,-0.860024631023407,0.11189015209674835,0.6841108202934265,0.8022827506065369,0.5659388899803162,0.5880643129348755,0.9174636006355286,0.3296480178833008,0.957938015460968,0.961077868938446,0.973637580871582,0.973637580871582,0.0,0.912831723690033
b2_012,0.4376177191734314,0.47019505500793457,0.40504035353660583,0.4299648106098175,0.5576187372207642,0.30231088399887085,1.0844544172286987,0.7991899847984314,0.3779008984565735,0.9308144450187683,0.9334079623222351,0.9437822699546814,0.9437822699546814,0.0,0.9052724242210388
b2_013,1.0721431970596313,0.8332439064979553,1.3110424280166626,0.07429921627044678,0.0691494420170784,0.07944899052381516,0.8472067713737488,0.8977295160293579,0.34577229619026184,0.9567195773124695,0.9559082388877869,0.9526627063751221,0.9526627063751221,0.0,0.9236951470375061
b2_014,1.479447841644287,1.7817972898483276,1.177098274230957,0.17338082194328308,0.131071075797081,0.21569056808948517,1.353678584098816,0.9051908850669861,0.3840690553188324,0.9568517208099365,0.9560537338256836,0.952862024307251,0.952862024307251,0.0,0.9315961003303528
b2_015,-0.08720563352108002,-0.21732032299041748,0.04290905222296715,0.19724947214126587,0.19318948686122894,0.2013094574213028,0.6044954061508179,0.936506986618042,0.3246731758117676,0.9646021723747253,0.9660606384277344,0.9718945026397705,0.9718945026397705,0.0,0.9247909784317017
b2_016,0.412666380405426,0.49276334047317505,0.332569420337677,0.22379979491233826,0.16310153901576996,0.28449806571006775,0.7492607235908508,0.8688126802444458,0.3339162766933441,0.951977014541626,0.952516496181488,0.9546741843223572,0.9546741843223572,0.0,0.9282867312431335
b2_017,0.9754427671432495,0.8587248921394348,1.0921605825424194,0.12766635417938232,0.08277028053998947,0.17256243526935577,0.8757372498512268,0.9021095633506775,0.3498058021068573,0.9597151875495911,0.9546851515769958,0.934565007686615,0.934565007686615,0.0,0.9328626990318298
b2_018,0.13117122650146484,-0.05475740134716034,0.31709983944892883,0.2526942491531372,0.2982923090457916,0.20709621906280518,0.7180640697479248,0.8902552127838135,0.3346238434314728,0.956143856048584,0.9570972323417664,0.960910975933075,0.960910975933075,0.0,0.9382200241088867
b2_019,0.6696709990501404,0.7919978499412537,0.5473441481590271,0.2991650700569153,0.4049047529697418,0.19342535734176636,0.634726345539093,0.9112436175346375,0.32510632276535034,0.9589932560920715,0.9608996510505676,0.9685251116752625,0.9685251116752625,0.0,0.9271162152290344
